variable,interval,flag_1,flag_0,N,bad_rate,y1_total,y0_total,y1_percent,y0_percent,WOE,y0/y1,total_percent,MIV,ori_IV
mo_sin_rcnt_tl,123.0+,4.0,52.0,56.0,0.07142857142857142,12835.0,186091.0,0.00031164783794312425,0.0002794331805407032,-0.10911062959794417,13.0,0.00028151171792525865,3.514961551460233e-06,0.043774924857454205
all_util,"0,7.0",87.0,1214.0,1301.0,0.0668716372021522,12835.0,186091.0,0.006778340475262953,0.00652369002262334,-0.03829213409462117,13.954022988505747,0.006540120446799312,9.75110927973203e-06,0.042089671237697614
all_util,"7.0,8.0",4.0,197.0,201.0,0.01990049751243781,12835.0,186091.0,0.00031164783794312425,0.0010586218570484333,1.222849380558617,49.25,0.0010104259875531605,0.0009134367165563077,0.042089671237697614
all_util,"8.0,14.0",107.0,1773.0,1880.0,0.056914893617021275,12835.0,186091.0,0.008336579664978574,0.0095275967134359,0.1335394845528207,16.570093457943926,0.009450750530347968,0.00015904780274461316,0.042089671237697614
all_util,"14.0,21.0",159.0,3961.0,4120.0,0.03859223300970874,12835.0,186091.0,0.01238800155823919,0.021285285156187026,0.541287608342204,24.91194968553459,0.020711219247358314,0.004815989359475504,0.042089671237697614
all_util,"21.0,43.0",1745.0,34697.0,36442.0,0.04788430931342956,12835.0,186091.0,0.13595636930268795,0.18645178971578422,0.3158386851700524,19.883667621776503,0.18319375043986205,0.01594840719038135,0.042089671237697614
all_util,"43.0,53.0",1732.0,29373.0,31105.0,0.05568236617907089,12835.0,186091.0,0.1349435138293728,0.15784213100042452,0.15673908784031954,16.959006928406467,0.15636467832259232,0.0035891083681953233,0.042089671237697614
all_util,"53.0,64.0",2735.0,39241.0,41976.0,0.06515627977892129,12835.0,186091.0,0.2130892091936112,0.21086995072303336,-0.010469304361183715,14.347714808043875,0.21101314056483314,2.3234092384614652e-05,0.042089671237697614
all_util,"64.0,76.0",3103.0,39493.0,42596.0,0.07284721570100479,12835.0,186091.0,0.24176081028437865,0.21222412690565368,-0.13030593151298855,12.727360618756043,0.2141298774418628,0.003848805041468964,0.042089671237697614
all_util,"76.0,101.0",2980.0,33703.0,36683.0,0.08123654008668865,12835.0,186091.0,0.23217763926762758,0.18111031699544847,-0.24839643340907838,11.309731543624162,0.18440525622593326,0.012684940716161284,0.042089671237697614
all_util,101.0+,183.0,2439.0,2622.0,0.06979405034324943,12835.0,186091.0,0.014257888585897936,0.01310649091036106,-0.08420274168498167,13.327868852459016,0.013180780792857645,9.695084104991996e-05,0.042089671237697614
open_acc_6m,"0,0.0",4693.0,82252.0,86945.0,0.0539766519063776,12835.0,186091.0,0.36564082586677055,0.44199880703526767,0.1896556815875103,17.52652887278926,0.4370720770537788,0.014481724963157598,0.03915300523461667
open_acc_6m,"0.0,1.0",4054.0,59043.0,63097.0,0.06425028131289919,12835.0,186091.0,0.3158550837553564,0.3172802553589373,0.004501956920120785,14.564134188455846,0.3171883011773222,6.416061163100465e-06,0.03915300523461667
open_acc_6m,"1.0,2.0",2349.0,27676.0,30025.0,0.07823480432972522,12835.0,186091.0,0.18301519283209972,0.14872293662777888,-0.20748408109969196,11.78203490847169,0.1509355237626052,0.007115097267388718,0.03915300523461667
